pA,pB,Cyan
0.070000000000000007,0.059999999999999998,0.0157
0.070000000000000007,0.070000000000000007,0.0183
0.070000000000000007,0.080000000000000002,0.0208
0.070000000000000007,0.089999999999999997,0.0232
0.070000000000000007,0.10000000000000001,0.0257
0.070000000000000007,0.11,0.0281
0.070000000000000007,0.12,0.0305
0.070000000000000007,0.13,0.0328
0.070000000000000007,0.14000000000000001,0.0352
0.070000000000000007,0.14999999999999999,0.0375
0.070000000000000007,0.16,0.0398
0.070000000000000007,0.17000000000000001,0.042
0.070000000000000007,0.17999999999999999,0.0443
0.070000000000000007,0.19,0.0465
0.070000000000000007,0.20000000000000001,0.0486
0.070000000000000007,0.20999999999999999,0.0508
0.070000000000000007,0.22,0.0529
0.070000000000000007,0.23000000000000001,0.055
0.070000000000000007,0.23999999999999999,0.0571
0.070000000000000007,0.25,0.0591
0.070000000000000007,0.26000000000000001,0.0611
0.070000000000000007,0.27000000000000002,0.0631
0.070000000000000007,0.28000000000000003,0.0651
0.070000000000000007,0.28999999999999998,0.067
0.070000000000000007,0.29999999999999999,0.0689
0.070000000000000007,0.31,0.0708
0.070000000000000007,0.32000000000000001,0.0726
0.070000000000000007,0.33000000000000002,0.0745
0.070000000000000007,0.34000000000000002,0.0763
0.070000000000000007,0.35000000000000003,0.078
0.070000000000000007,0.35999999999999999,0.0798
0.070000000000000007,0.37,0.0815
0.070000000000000007,0.38,0.0832
0.070000000000000007,0.39000000000000001,0.0848
0.070000000000000007,0.40000000000000002,0.0865
0.070000000000000007,0.41000000000000003,0.0881
0.070000000000000007,0.41999999999999998,0.0897
0.070000000000000007,0.42999999999999999,0.0912
0.070000000000000007,0.44,0.0927
0.070000000000000007,0.45000000000000001,0.0942
0.070000000000000007,0.46000000000000002,0.0957
0.070000000000000007,0.47000000000000003,0.0972
0.070000000000000007,0.47999999999999998,0.0986
0.070000000000000007,0.48999999999999999,0.1
0.070000000000000007,0.5,0.1013
0.070000000000000007,0.51000000000000001,0.1027
0.070000000000000007,0.52000000000000002,0.104
0.070000000000000007,0.53000000000000003,0.1053
0.070000000000000007,0.54000000000000004,0.1065
0.070000000000000007,0.55000000000000004,0.1077
0.070000000000000007,0.56000000000000005,0.1089
0.070000000000000007,0.57000000000000006,0.1101
0.070000000000000007,0.57999999999999996,0.1113
0.070000000000000007,0.58999999999999997,0.1124
0.070000000000000007,0.59999999999999998,0.1135
0.070000000000000007,0.60999999999999999,0.1146
0.070000000000000007,0.62,0.1156
0.070000000000000007,0.63,0.1166
0.070000000000000007,0.64000000000000001,0.1176
0.070000000000000007,0.65000000000000002,0.1186
0.070000000000000007,0.66000000000000003,0.1195
0.070000000000000007,0.67000000000000004,0.1204
0.070000000000000007,0.68000000000000005,0.1213
0.070000000000000007,0.69000000000000006,0.1221
0.070000000000000007,0.70000000000000007,0.1229
0.070000000000000007,0.70999999999999996,0.1237
0.070000000000000007,0.71999999999999997,0.1245
0.070000000000000007,0.72999999999999998,0.1253
0.070000000000000007,0.73999999999999999,0.126
0.070000000000000007,0.75,0.1267
0.070000000000000007,0.76000000000000001,0.1273
0.070000000000000007,0.77000000000000002,0.128
0.070000000000000007,0.78000000000000003,0.1286
0.070000000000000007,0.79000000000000004,0.1291
0.070000000000000007,0.80000000000000004,0.1297
0.070000000000000007,0.81000000000000005,0.1302
0.070000000000000007,0.82000000000000006,0.1307
0.070000000000000007,0.83000000000000007,0.1312
0.070000000000000007,0.83999999999999997,0.1316
0.070000000000000007,0.84999999999999998,0.1321
0.070000000000000007,0.85999999999999999,0.1325
0.070000000000000007,0.87,0.1328
0.070000000000000007,0.88,0.1332
0.070000000000000007,0.89000000000000001,0.1335
0.070000000000000007,0.90000000000000002,0.1337
0.070000000000000007,0.91000000000000003,0.134
0.070000000000000007,0.92000000000000004,0.1342
0.070000000000000007,0.93000000000000005,0.1344
0.070000000000000007,0.94000000000000006,0.1346
0.070000000000000007,0.95000000000000007,0.1348
0.070000000000000007,0.95999999999999996,0.1349
0.070000000000000007,0.96999999999999997,0.135
0.070000000000000007,0.97999999999999998,0.135
0.070000000000000007,0.98999999999999999,0.1351
0.070000000000000007,1.0,0.1351
0.080000000000000002,0.0,0.0
0.080000000000000002,0.01,0.0031
0.080000000000000002,0.02,0.0061
0.080000000000000002,0.029999999999999999,0.0091
0.080000000000000002,0.040000000000000001,0.012
0.080000000000000002,0.050000000000000003,0.015
0.080000000000000002,0.059999999999999998,0.0179
0.080000000000000002,0.070000000000000007,0.0208
0.080000000000000002,0.080000000000000002,0.0236
0.080000000000000002,0.089999999999999997,0.0264
0.080000000000000002,0.10000000000000001,0.0292
0.080000000000000002,0.11,0.0319
0.080000000000000002,0.12,0.0347
0.080000000000000002,0.13,0.0373
0.080000000000000002,0.14000000000000001,0.04
0.080000000000000002,0.14999999999999999,0.0426
0.080000000000000002,0.16,0.0452
0.080000000000000002,0.17000000000000001,0.0478
0.080000000000000002,0.17999999999999999,0.0503
0.080000000000000002,0.19,0.0528
0.080000000000000002,0.20000000000000001,0.0553
0.080000000000000002,0.20999999999999999,0.0577
0.080000000000000002,0.22,0.0601
0.080000000000000002,0.23000000000000001,0.0625
0.080000000000000002,0.23999999999999999,0.0649
0.080000000000000002,0.25,0.0672
0.080000000000000002,0.26000000000000001,0.0695
0.080000000000000002,0.27000000000000002,0.0717
0.080000000000000002,0.28000000000000003,0.074
0.080000000000000002,0.28999999999999998,0.0762
0.080000000000000002,0.29999999999999999,0.0783
0.080000000000000002,0.31,0.0805
0.080000000000000002,0.32000000000000001,0.0826
0.080000000000000002,0.33000000000000002,0.0846
0.080000000000000002,0.34000000000000002,0.0867
0.080000000000000002,0.35000000000000003,0.0887
0.080000000000000002,0.35999999999999999,0.0907
0.080000000000000002,0.37,0.0926
0.080000000000000002,0.38,0.0946
0.080000000000000002,0.39000000000000001,0.0964
0.080000000000000002,0.40000000000000002,0.0983
0.080000000000000002,0.41000000000000003,0.1001
0.080000000000000002,0.41999999999999998,0.1019
0.080000000000000002,0.42999999999999999,0.1037
0.080000000000000002,0.44,0.1054
0.080000000000000002,0.45000000000000001,0.1071
0.080000000000000002,0.46000000000000002,0.1088
0.080000000000000002,0.47000000000000003,0.1105
0.080000000000000002,0.47999999999999998,0.1121
0.080000000000000002,0.48999999999999999,0.1136
0.080000000000000002,0.5,0.1152
0.080000000000000002,0.51000000000000001,0.1167
0.080000000000000002,0.52000000000000002,0.1182
0.080000000000000002,0.53000000000000003,0.1197
0.080000000000000002,0.54000000000000004,0.1211
0.080000000000000002,0.55000000000000004,0.1225
0.080000000000000002,0.56000000000000005,0.1239
0.080000000000000002,0.57000000000000006,0.1252
0.080000000000000002,0.57999999999999996,0.1265
0.080000000000000002,0.58999999999999997,0.1278
0.080000000000000002,0.59999999999999998,0.129
0.080000000000000002,0.60999999999999999,0.1302
0.080000000000000002,0.62,0.1314
0.080000000000000002,0.63,0.1326
0.080000000000000002,0.64000000000000001,0.1337
0.080000000000000002,0.65000000000000002,0.1348
0.080000000000000002,0.66000000000000003,0.1358
0.080000000000000002,0.67000000000000004,0.1369
0.080000000000000002,0.68000000000000005,0.1379
0.080000000000000002,0.69000000000000006,0.1388
0.080000000000000002,0.70000000000000007,0.1398
0.080000000000000002,0.70999999999999996,0.1407
0.080000000000000002,0.71999999999999997,0.1416
0.080000000000000002,0.72999999999999998,0.1424
0.080000000000000002,0.73999999999999999,0.1432
0.080000000000000002,0.75,0.144
0.080000000000000002,0.76000000000000001,0.1448
0.080000000000000002,0.77000000000000002,0.1455
0.080000000000000002,0.78000000000000003,0.1462
0.080000000000000002,0.79000000000000004,0.1468
0.080000000000000002,0.80000000000000004,0.1475
0.080000000000000002,0.81000000000000005,0.1481
0.080000000000000002,0.82000000000000006,0.1486
0.080000000000000002,0.83000000000000007,0.1492
0.080000000000000002,0.83999999999999997,0.1497
0.080000000000000002,0.84999999999999998,0.1501
0.080000000000000002,0.85999999999999999,0.1506
0.080000000000000002,0.87,0.151
0.080000000000000002,0.88,0.1514
0.080000000000000002,0.89000000000000001,0.1517
0.080000000000000002,0.90000000000000002,0.1521
0.080000000000000002,0.91000000000000003,0.1524
0.080000000000000002,0.92000000000000004,0.1526
0.080000000000000002,0.93000000000000005,0.1528
0.080000000000000002,0.94000000000000006,0.153
0.080000000000000002,0.95000000000000007,0.1532
0.080000000000000002,0.95999999999999996,0.1534
0.080000000000000002,0.96999999999999997,0.1535
0.080000000000000002,0.97999999999999998,0.1535
0.080000000000000002,0.98999999999999999,0.1536
0.080000000000000002,1.0,0.1536
0.089999999999999997,0.0,0.0
0.089999999999999997,0.01,0.0034
0.089999999999999997,0.02,0.0068
0.089999999999999997,0.029999999999999999,0.0102
0.089999999999999997,0.040000000000000001,0.0135
0.089999999999999997,0.050000000000000003,0.0168
0.089999999999999997,0.059999999999999998,0.02
0.089999999999999997,0.070000000000000007,0.0232
0.089999999999999997,0.080000000000000002,0.0264
0.089999999999999997,0.089999999999999997,0.0295
0.089999999999999997,0.10000000000000001,0.0327
0.089999999999999997,0.11,0.0357
0.089999999999999997,0.12,0.0388
0.089999999999999997,0.13,0.0418
0.089999999999999997,0.14000000000000001,0.0448
0.089999999999999997,0.14999999999999999,0.0477
0.089999999999999997,0.16,0.0506
0.089999999999999997,0.17000000000000001,0.0535
0.089999999999999997,0.17999999999999999,0.0563
0.089999999999999997,0.19,0.0591
0.089999999999999997,0.20000000000000001,0.0619
0.089999999999999997,0.20999999999999999,0.0646
0.089999999999999997,0.22,0.0673
0.089999999999999997,0.23000000000000001,0.07
0.089999999999999997,0.23999999999999999,0.0726
0.089999999999999997,0.25,0.0752
0.089999999999999997,0.26000000000000001,0.0778
0.089999999999999997,0.27000000000000002,0.0803
0.089999999999999997,0.28000000000000003,0.0828
0.089999999999999997,0.28999999999999998,0.0852
0.089999999999999997,0.29999999999999999,0.0877
0.089999999999999997,0.31,0.0901
0.089999999999999997,0.32000000000000001,0.0924
0.089999999999999997,0.33000000000000002,0.0947
0.089999999999999997,0.34000000000000002,0.097
0.089999999999999997,0.35000000000000003,0.0993
0.089999999999999997,0.35999999999999999,0.1015
0.089999999999999997,0.37,0.1037
0.089999999999999997,0.38,0.1058
0.089999999999999997,0.39000000000000001,0.1079
0.089999999999999997,0.40000000000000002,0.11
0.089999999999999997,0.41000000000000003,0.1121
0.089999999999999997,0.41999999999999998,0.1141
0.089999999999999997,0.42999999999999999,0.116
0.089999999999999997,0.44,0.118
0.089999999999999997,0.45000000000000001,0.1199
0.089999999999999997,0.46000000000000002,0.1218
0.089999999999999997,0.47000000000000003,0.1236
0.089999999999999997,0.47999999999999998,0.1254
0.089999999999999997,0.48999999999999999,0.1272
0.089999999999999997,0.5,0.1289
0.089999999999999997,0.51000000000000001,0.1306
0.089999999999999997,0.52000000000000002,0.1323
0.089999999999999997,0.53000000000000003,0.1339
0.089999999999999997,0.54000000000000004,0.1355
0.089999999999999997,0.55000000000000004,0.1371
0.089999999999999997,0.56000000000000005,0.1386
0.089999999999999997,0.57000000000000006,0.1401
0.089999999999999997,0.57999999999999996,0.1416
0.089999999999999997,0.58999999999999997,0.143
0.089999999999999997,0.59999999999999998,0.1444
0.089999999999999997,0.60999999999999999,0.1458
0.089999999999999997,0.62,0.1471
0.089999999999999997,0.63,0.1484
0.089999999999999997,0.64000000000000001,0.1496
0.089999999999999997,0.65000000000000002,0.1508
0.089999999999999997,0.66000000000000003,0.152
0.089999999999999997,0.67000000000000004,0.1532
0.089999999999999997,0.68000000000000005,0.1543
0.089999999999999997,0.69000000000000006,0.1554
0.089999999999999997,0.70000000000000007,0.1564
0.089999999999999997,0.70999999999999996,0.1574
0.089999999999999997,0.71999999999999997,0.1584
0.089999999999999997,0.72999999999999998,0.1594
0.089999999999999997,0.73999999999999999,0.1603
0.089999999999999997,0.75,0.1612
0.089999999999999997,0.76000000000000001,0.162
0.089999999999999997,0.77000000000000002,0.1628
0.089999999999999997,0.78000000000000003,0.1636
0.089999999999999997,0.79000000000000004,0.1643
0.089999999999999997,0.80000000000000004,0.165
0.089999999999999997,0.81000000000000005,0.1657
0.089999999999999997,0.82000000000000006,0.1663
0.089999999999999997,0.83000000000000007,0.1669
0.089999999999999997,0.83999999999999997,0.1675
0.089999999999999997,0.84999999999999998,0.168
0.089999999999999997,0.85999999999999999,0.1685
0.089999999999999997,0.87,0.169
0.089999999999999997,0.88,0.1694
0.089999999999999997,0.89000000000000001,0.1698
0.089999999999999997,0.90000000000000002,0.1702
0.089999999999999997,0.91000000000000003,0.1705
0.089999999999999997,0.92000000000000004,0.1708
0.089999999999999997,0.93000000000000005,0.1711
0.089999999999999997,0.94000000000000006,0.1713
0.089999999999999997,0.95000000000000007,0.1715
0.089999999999999997,0.95999999999999996,0.1716
0.089999999999999997,0.96999999999999997,0.1717
0.089999999999999997,0.97999999999999998,0.1718
0.089999999999999997,0.98999999999999999,0.1719
0.089999999999999997,1.0,0.1719
0.10000000000000001,0.0,0.0
0.10000000000000001,0.01,0.0038
0.10000000000000001,0.02,0.0075
0.10000000000000001,0.029999999999999999,0.0112
0.10000000000000001,0.040000000000000001,0.0149
0.10000000000000001,0.050000000000000003,0.0185
0.10000000000000001,0.059999999999999998,0.0221
0.10000000000000001,0.070000000000000007,0.0257
0.10000000000000001,0.080000000000000002,0.0292
0.10000000000000001,0.089999999999999997,0.0327
0.10000000000000001,0.10000000000000001,0.0361
0.10000000000000001,0.11,0.0395
0.10000000000000001,0.12,0.0429
0.10000000000000001,0.13,0.0462
0.10000000000000001,0.14000000000000001,0.0495
0.10000000000000001,0.14999999999999999,0.0527
0.10000000000000001,0.16,0.0559
0.10000000000000001,0.17000000000000001,0.0591
0.10000000000000001,0.17999999999999999,0.0622
0.10000000000000001,0.19,0.0653
0.10000000000000001,0.20000000000000001,0.0684
0.10000000000000001,0.20999999999999999,0.0714
0.10000000000000001,0.22,0.0744
0.10000000000000001,0.23000000000000001,0.0773
0.10000000000000001,0.23999999999999999,0.0803
0.10000000000000001,0.25,0.0831
0.10000000000000001,0.26000000000000001,0.086
0.10000000000000001,0.27000000000000002,0.0887
0.10000000000000001,0.28000000000000003,0.0915
0.10000000000000001,0.28999999999999998,0.0942
0.10000000000000001,0.29999999999999999,0.0969
0.10000000000000001,0.31,0.0995
0.10000000000000001,0.32000000000000001,0.1021
0.10000000000000001,0.33000000000000002,0.1047
0.10000000000000001,0.34000000000000002,0.1072
0.10000000000000001,0.35000000000000003,0.1097
0.10000000000000001,0.35999999999999999,0.1122
0.10000000000000001,0.37,0.1146
0.10000000000000001,0.38,0.117
0.10000000000000001,0.39000000000000001,0.1193
0.10000000000000001,0.40000000000000002,0.1216
0.10000000000000001,0.41000000000000003,0.1239
0.10000000000000001,0.41999999999999998,0.1261
0.10000000000000001,0.42999999999999999,0.1283
0.10000000000000001,0.44,0.1304
0.10000000000000001,0.45000000000000001,0.1325
0.10000000000000001,0.46000000000000002,0.1346
0.10000000000000001,0.47000000000000003,0.1366
0.10000000000000001,0.47999999999999998,0.1386
0.10000000000000001,0.48999999999999999,0.1406
0.10000000000000001,0.5,0.1425
0.10000000000000001,0.51000000000000001,0.1444
0.10000000000000001,0.52000000000000002,0.1462
0.10000000000000001,0.53000000000000003,0.148
0.10000000000000001,0.54000000000000004,0.1498
0.10000000000000001,0.55000000000000004,0.1515
0.10000000000000001,0.56000000000000005,0.1532
0.10000000000000001,0.57000000000000006,0.1549
0.10000000000000001,0.57999999999999996,0.1565
0.10000000000000001,0.58999999999999997,0.1581
0.10000000000000001,0.59999999999999998,0.1596
0.10000000000000001,0.60999999999999999,0.1611
0.10000000000000001,0.62,0.1626
0.10000000000000001,0.63,0.164
0.10000000000000001,0.64000000000000001,0.1654
0.10000000000000001,0.65000000000000002,0.1667
0.10000000000000001,0.66000000000000003,0.168
0.10000000000000001,0.67000000000000004,0.1693
0.10000000000000001,0.68000000000000005,0.1705
0.10000000000000001,0.69000000000000006,0.1717
0.10000000000000001,0.70000000000000007,0.1729
0.10000000000000001,0.70999999999999996,0.174
0.10000000000000001,0.71999999999999997,0.1751
0.10000000000000001,0.72999999999999998,0.1761
0.10000000000000001,0.73999999999999999,0.1772
0.10000000000000001,0.75,0.1781
0.10000000000000001,0.76000000000000001,0.1791
0.10000000000000001,0.77000000000000002,0.1799
0.10000000000000001,0.78000000000000003,0.1808
0.10000000000000001,0.79000000000000004,0.1816
0.10000000000000001,0.80000000000000004,0.1824
0.10000000000000001,0.81000000000000005,0.1831
0.10000000000000001,0.82000000000000006,0.1838
0.10000000000000001,0.83000000000000007,0.1845
0.10000000000000001,0.83999999999999997,0.1851
0.10000000000000001,0.84999999999999998,0.1857
0.10000000000000001,0.85999999999999999,0.1863
0.10000000000000001,0.87,0.1868
0.10000000000000001,0.88,0.1873
0.10000000000000001,0.89000000000000001,0.1877
